code,term
191689008,Active infantile autism
191690004,Residual infantile autism
191692007,Active disintegrative psychoses
191693002,Residual disintegrative psychoses
231536004,Atypical autism
23560001,Asperger's disorder
35919005,Pervasive developmental disorder
373618009,Autistic spectrum disorder with isolated skills
39951000119105,Pervasive developmental disorder of residual state
408856003,Autistic disorder
408857007,Infantile autism
432091002,Savant syndrome
43614003,Autistic disorder of childhood onset
442314000,Active but odd autism
68618008,Rett's disorder
702450004,FOXG1 syndrome
702732007,High-functioning autism
708037001,Residual Asperger's disorder
712884004,Pathological demand avoidance
718393002,Atypical Rett syndrome
719600006,1p21.3 microdeletion syndrome
71961003,Childhood disintegrative disorder
722287002,Autism and facial port-wine stain syndrome
723332005,Isodicentric chromosome 15 syndrome
733623005,"Autism spectrum disorder, epilepsy, arthrogryposis syndrome"
766824003,"Activity dependent neuroprotector homeobox related multiple congenital anomalies, intellectual disability, autism spectrum disorder"
770790004,Developmental delay with autism spectrum disorder and gait instability
771448004,Autism epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency
771512003,Autism spectrum disorder due to AUTS2 activator of transcription and developmental regulator deficiency
783089006,"Macrocephaly, intellectual disability, autism syndrome"
870260008,Pervasive developmental disorder with marked impairment of functional language with loss of previously acquired skills
870261007,Pervasive developmental disorder with marked impairment of functional language without loss of previously acquired skills
870262000,Pervasive developmental disorder with disorder of intellectual development without loss of previously acquired skills
870263005,Pervasive developmental disorder with impairment of functional language
870264004,Pervasive developmental disorder with disorder of intellectual development and pervasive impairment of functional language without loss of previously acquired skills
870265003,Pervasive developmental disorder with disorder of intellectual development with loss of previously acquired skills
870266002,Pervasive developmental disorder with disorder of intellectual development and marked impairment of functional language with loss of previously acquired skills
870267006,Pervasive developmental disorder with disorder of intellectual development and marked impairment of functional language without loss of previously acquired skills
870268001,Pervasive developmental disorder with disorder of intellectual development and complete impairment of functional language without loss of previously acquired skills
870269009,Pervasive developmental disorder with disorder of intellectual development and absence of functional language with loss of previously acquired skills
870270005,Pervasive developmental disorder with disorder of intellectual development and complete impairment of functional language with loss of previously acquired skills
870280009,Pervasive developmental disorder with severe impairment of functional language with loss of previously acquired skills
870282001,Pervasive developmental disorder with severe impairment of functional language without loss of previously acquired skills
870303005,Pervasive developmental disorder with complete impairment of functional language with loss of previously acquired skills
870304004,Pervasive developmental disorder with complete impairment of functional language without loss of previously acquired skills
870305003,Pervasive developmental disorder with cognitive developmental delay and marked impairment of functional language
870306002,Pervasive developmental disorder with complete impairment of functional language
870307006,Pervasive developmental disorder with abscence of functional language
870308001,Pervasive developmental disorder with cognitive developmental delay and complete impairment of functional language
